year,month,day,anxious_index,consumer_sent,inflation,gdp_growth,hpi,interest_rate,m3,nrou,recession,rou,i_rate_growth
2000,8,5,5.365217391304348,107.23548387096774,172.81612903225806,0.0028793246457353,239.60858695652172,6.5,4822106451612.903,5.2002240434782605,0,4.074193548387097,-0.0061162079510703
2000,8,6,5.385652173913044,107.21935483870968,172.84516129032258,0.0029330841703964,239.6482608695652,6.5,4823258064516.129,5.200110130434783,0,4.067741935483871,-0.0061162079510703
2000,8,7,5.406086956521739,107.2032258064516,172.8741935483871,0.0029868436950576,239.6879347826087,6.5,4824409677419.3545,5.199996217391305,0,4.0612903225806445,-0.0061162079510703
2000,8,8,5.426521739130435,107.18709677419356,172.90322580645162,0.0030406032197187,239.72760869565215,6.5,4825561290322.581,5.199882304347826,0,4.054838709677419,-0.0061162079510703
2000,8,9,5.446956521739131,107.17096774193548,172.9322580645161,0.0030943627443799,239.76728260869567,6.5,4826712903225.807,5.199768391304348,0,4.048387096774193,-0.0061162079510703
2000,8,10,5.467391304347826,107.15483870967742,172.96129032258062,0.003148122269041,239.80695652173912,6.5,4827864516129.032,5.19965447826087,0,4.041935483870968,-0.0061162079510703
2000,8,11,5.487826086956522,107.13870967741936,172.99032258064514,0.0032018817937022,239.8466304347826,6.5,4829016129032.258,5.199540565217391,0,4.035483870967742,-0.0061162079510703
2000,8,12,5.508260869565218,107.12258064516128,173.01935483870966,0.0032556413183633,239.8863043478261,6.5,4830167741935.483,5.199426652173913,0,4.029032258064516,-0.0061162079510703
2000,8,13,5.528695652173913,107.10645161290324,173.04838709677418,0.0033094008430245,239.9259782608696,6.5,4831319354838.71,5.199312739130435,0,4.02258064516129,-0.0061162079510703
2000,8,14,5.549130434782609,107.09032258064516,173.0774193548387,0.0033631603676856,239.96565217391304,6.5,4832470967741.936,5.199198826086956,0,4.016129032258064,-0.0061162079510703
2000,8,15,5.569565217391305,107.0741935483871,173.1064516129032,0.0034169198923468,240.00532608695653,6.5,4833622580645.161,5.199084913043478,0,4.009677419354839,-0.0061162079510703
